file_id,relative_path,extension,size_bytes,sha256,role,adapter,evidence_level,claim_binding,generated_by,tracked_in_git,inside_release_package
F04971,examples/ltspice_metadata_only/generated_coverage/metadata_case_019.log,.log,67,0c00ec91ed7f6ae491fb4f7ddb32274d374ac0785f89db4f1c090dd389b6a719,raw_log,ltspice,L3_SIMULATION,,source_tree,no,no
F04972,examples/ltspice_metadata_only/generated_coverage/metadata_case_020.asc,.asc,60,fe6fd8ce4bdffb0595360a650b384486bfe8cf83b00a66a6e3b9b8cd2a655bfa,input_artifact,ltspice,L1_SOURCE_EXISTS,,source_tree,no,no
F04973,examples/ltspice_metadata_only/generated_coverage/metadata_case_020.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,input_artifact,ltspice,L0_METADATA,,source_tree,no,no
F04974,examples/ltspice_metadata_only/generated_coverage/metadata_case_020.log,.log,67,070d8f148b5076d088907517b066140b426f80cc130ab1fb8dd3bbe6d7b3e8cc,raw_log,ltspice,L3_SIMULATION,,source_tree,no,no
F04975,examples/negative_claim_cases/claims.md,.md,2078,c3e8f5bb82fe6b8fce8fa3bfbdc4c9c24259bfb51c7ff188d78e5ad44e9c4475,input_artifact,,L0_METADATA,claim_related,source_tree,yes,no
F04976,examples/negative_claim_cases/claims_full.csv,.csv,38024,a640367adb5908180daf28c7c61c562b6b2e6b95ee638a60f4a139b90e42b1c2,input_artifact,,L0_METADATA,claim_related,source_tree,no,yes
F04977,examples/ngspice_circuitfaultbench_sample/artifact_index.csv,.csv,817805,9f7d77381e3cbb3b71524bbb887350448505cee18c23d78da32111127a9d55f0,manifest,ngspice,L0_METADATA,,source_tree,yes,no
F04978,examples/ngspice_circuitfaultbench_sample/claim_evidence_table.md,.md,1648,367629074c80e27657e5d8f8b7866cd06d22d53b74f5289150e434c5a0c3e034,input_artifact,ngspice,L0_METADATA,claim_related,source_tree,yes,no
F04979,examples/ngspice_circuitfaultbench_sample/run_manifest.original.json,.json,4632,a435e5422f98a980ee0d58b3f28bac28cbf8bf25004d23b388f047d2d19ce21a,manifest,ngspice,L0_METADATA,,source_tree,yes,no
F04980,examples/ngspice_circuitfaultbench_sample/unsupported_ledger.md,.md,2929,4c1cc5b11d8e19d551890880e9f05f8339c02369526b41a31c4c671327f4ca51,derived_result,ngspice,L0_METADATA,claim_related,source_tree,yes,no
F04981,examples/ngspice_minimal/README.md,.md,98,f169226a68c59f21c2bb744e2a39223252a90709439c3fba8a853e19c9781307,input_artifact,ngspice,L0_METADATA,,source_tree,yes,no
F04982,examples/ngspice_minimal/rc_lowpass.cir,.cir,78,af59b324c56532ec32030c8033249b4f0595aa43c7b3a79db1cb65c4867fea43,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,yes,no
F04983,examples/ngspice_minimal/results.csv,.csv,22,ef3543d3b0648596345877b1b33eb5ba76af0ba7935a9d45bde90ca108feea28,derived_result,ngspice,L3_SIMULATION,,source_tree,yes,no
F04984,examples/ngspice_minimal/run.log,.log,77,4e2c588ff336d63907e42343074238fc5965f1e0091b129aeefad499c0bafafd,raw_log,ngspice,L3_SIMULATION,,source_tree,yes,no
F04985,examples/ngspice_minimal/generated_coverage/rc_sweep_001.cir,.cir,66,027d4612f67f50a08fb8df09a30aaf2a25804850111547581e973b37d89107d1,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F04986,examples/ngspice_minimal/generated_coverage/rc_sweep_001.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F04987,examples/ngspice_minimal/generated_coverage/rc_sweep_001.log,.log,60,c63b29e4b150dcceff2097adb6ffc5c57750616987cdcc07e9e661e46dbbf464,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F04988,examples/ngspice_minimal/generated_coverage/rc_sweep_002.cir,.cir,66,85d887d5b17b5df5f1799b3a8a3511f9d74b2b9ed16167f2e4c394432591f3bb,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F04989,examples/ngspice_minimal/generated_coverage/rc_sweep_002.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F04990,examples/ngspice_minimal/generated_coverage/rc_sweep_002.log,.log,60,65a2d2b87c61c31ed030bab8473f55a211dc8557190763cbc879cf3a9a5bd828,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F04991,examples/ngspice_minimal/generated_coverage/rc_sweep_003.cir,.cir,66,76ba274f5778fefb583e5807971a235a4aad700af62a35d6d92858aa05b36ac1,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F04992,examples/ngspice_minimal/generated_coverage/rc_sweep_003.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F04993,examples/ngspice_minimal/generated_coverage/rc_sweep_003.log,.log,60,f1f843007500e5a9c529d15406f3b7225dd355b0618f5c84772e40b3d0d3fd9a,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F04994,examples/ngspice_minimal/generated_coverage/rc_sweep_004.cir,.cir,66,6b264c980aaa9b331f4de5c44798e89e3198555f3856f5e83c3f87b06a04b120,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F04995,examples/ngspice_minimal/generated_coverage/rc_sweep_004.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F04996,examples/ngspice_minimal/generated_coverage/rc_sweep_004.log,.log,60,8cfeb88849296d1ce5e655e5fba51b9181876c4e03b4963394cd8757cc0310a5,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F04997,examples/ngspice_minimal/generated_coverage/rc_sweep_005.cir,.cir,66,4fd7d6e979ef263e077a31bbfc7c9bf822222f448dc7b06ed08e428fd3a3a9a8,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F04998,examples/ngspice_minimal/generated_coverage/rc_sweep_005.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F04999,examples/ngspice_minimal/generated_coverage/rc_sweep_005.log,.log,60,053b128cafe1d1d9f7e60f27fc426097b7a36ab7025374804c93da749b6c38e8,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05000,examples/ngspice_minimal/generated_coverage/rc_sweep_006.cir,.cir,66,2421062830b8f3964a14b754898de8dc94adcfc722d73f0a69341ce0700a26e4,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05001,examples/ngspice_minimal/generated_coverage/rc_sweep_006.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05002,examples/ngspice_minimal/generated_coverage/rc_sweep_006.log,.log,60,f65c1006e6b5efa06d472ee9066db29da0f28109c3d33605a78a47cc5d69f8a0,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05003,examples/ngspice_minimal/generated_coverage/rc_sweep_007.cir,.cir,66,d1e17f544198f7e14db9c7471cacd666d3cf248fc3dc0fdd6edd99b6eeb4e529,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05004,examples/ngspice_minimal/generated_coverage/rc_sweep_007.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05005,examples/ngspice_minimal/generated_coverage/rc_sweep_007.log,.log,60,eaf22af360c27ea9e846d231e41289d17b3a1f27689e938ac6e4045881deb9c3,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05006,examples/ngspice_minimal/generated_coverage/rc_sweep_008.cir,.cir,66,a15f63bdba1fa83631aad75c00657e5eda270ee68ab4b10427e045d1cd21d260,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05007,examples/ngspice_minimal/generated_coverage/rc_sweep_008.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05008,examples/ngspice_minimal/generated_coverage/rc_sweep_008.log,.log,60,5a6ca76593dc01fcc03be135c0069e2a27aec0151046bc1511ff06bc794c55c3,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05009,examples/ngspice_minimal/generated_coverage/rc_sweep_009.cir,.cir,66,58668be780d0cf8d3567d66efd1ad19885ac3fb51e5893cf1720bc1c2806c92e,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05010,examples/ngspice_minimal/generated_coverage/rc_sweep_009.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05011,examples/ngspice_minimal/generated_coverage/rc_sweep_009.log,.log,60,85683e643a5127b6703b35d8b987bbdcbfb2a7d211b0d3e6fca36d209e0db997,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05012,examples/ngspice_minimal/generated_coverage/rc_sweep_010.cir,.cir,67,c122aaa8c527f755cdaf5cc792a7415f833dc7bcead478807d580853f68ceb41,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05013,examples/ngspice_minimal/generated_coverage/rc_sweep_010.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05014,examples/ngspice_minimal/generated_coverage/rc_sweep_010.log,.log,61,d922a4897074742ba8b79e664440a86133b51b3d28470cdf363ec53ea5a319e6,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05015,examples/ngspice_minimal/generated_coverage/rc_sweep_011.cir,.cir,67,5b57064aef4506e746da0c49fb6edce717bea386c44934fe9bf39c098fd551eb,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05016,examples/ngspice_minimal/generated_coverage/rc_sweep_011.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05017,examples/ngspice_minimal/generated_coverage/rc_sweep_011.log,.log,61,71e75562d9b8cca18426a3800a332f669f8a09e94239ba412f109b1b7aa69982,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05018,examples/ngspice_minimal/generated_coverage/rc_sweep_012.cir,.cir,67,5f561c5624d581645562ce31443a96594646d4f6d913fdff20c001e3c6e62ef2,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05019,examples/ngspice_minimal/generated_coverage/rc_sweep_012.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05020,examples/ngspice_minimal/generated_coverage/rc_sweep_012.log,.log,61,3775881048f49e99e5859cee8360480a22ca6dbecb88abb7de492186b294773f,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05021,examples/ngspice_minimal/generated_coverage/rc_sweep_013.cir,.cir,67,39a67550c0721ac2d766bc898a7b1975e1026a369e2511703c8a178aef97cffb,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05022,examples/ngspice_minimal/generated_coverage/rc_sweep_013.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05023,examples/ngspice_minimal/generated_coverage/rc_sweep_013.log,.log,61,25906ca175bfcc4d6e3f33bc3ddfd9fb3c6a3e06b12fc0f3de176feb3c106ca7,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05024,examples/ngspice_minimal/generated_coverage/rc_sweep_014.cir,.cir,67,45dd2579322069c2a3b44c4393f8964abcfd640313add4bf39bd829d4a3e1986,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05025,examples/ngspice_minimal/generated_coverage/rc_sweep_014.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05026,examples/ngspice_minimal/generated_coverage/rc_sweep_014.log,.log,61,44e3a48cbfe5d62893351f86d0f5afa273bc637bb535b7ad1de0f0527da0954a,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05027,examples/ngspice_minimal/generated_coverage/rc_sweep_015.cir,.cir,67,ab0f12cd6261bdc638b763641442d7a90178610175e15993a79a31248b4d73ac,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05028,examples/ngspice_minimal/generated_coverage/rc_sweep_015.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05029,examples/ngspice_minimal/generated_coverage/rc_sweep_015.log,.log,61,2e91c570e5cdbaa9b131abe2f785dc7e8b9974a3c265635ff6d2f9f2979b0c86,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05030,examples/ngspice_minimal/generated_coverage/rc_sweep_016.cir,.cir,67,b1cda3ddf38adaea453a7d71f1124eb9ed904ca2e304109c90c6c6b577baeb19,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05031,examples/ngspice_minimal/generated_coverage/rc_sweep_016.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05032,examples/ngspice_minimal/generated_coverage/rc_sweep_016.log,.log,61,0bba1170b894fcc867a331b1fb8b2827525a76c51ed8c3b3695b1cb18ee34909,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05033,examples/ngspice_minimal/generated_coverage/rc_sweep_017.cir,.cir,67,a7bfd5436eab3c41042c38b0aad2b5c901c5cf33b7f4c499bc3d3cc62bdd93b1,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05034,examples/ngspice_minimal/generated_coverage/rc_sweep_017.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05035,examples/ngspice_minimal/generated_coverage/rc_sweep_017.log,.log,61,7b575ff7a59ad39a4bf9b033c12130d7f74a1e54c6bd3a9c438f768789117ec2,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05036,examples/ngspice_minimal/generated_coverage/rc_sweep_018.cir,.cir,67,82c1b7f0752c6ea59405b8435cfca00c925b19e5a266f89b472336a31581c799,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05037,examples/ngspice_minimal/generated_coverage/rc_sweep_018.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05038,examples/ngspice_minimal/generated_coverage/rc_sweep_018.log,.log,61,831caecfb3d1ec546211660365e49ac508d4b48336869094e671df3237bdf8e0,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05039,examples/ngspice_minimal/generated_coverage/rc_sweep_019.cir,.cir,67,b50bc0d51bbbcd118aa3bc86f52eb8cf61ebabfdff6e4e07ed45813d6d6f56d4,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05040,examples/ngspice_minimal/generated_coverage/rc_sweep_019.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05041,examples/ngspice_minimal/generated_coverage/rc_sweep_019.log,.log,61,5f1d0436b25fd80880059296aef054a0c669f9cd0a611e36411d4d4b2b26fd62,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05042,examples/ngspice_minimal/generated_coverage/rc_sweep_020.cir,.cir,67,a3fae796f55543ef2ff599e152f8bea9478994a9ec97783003bbdc18dbc001bd,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05043,examples/ngspice_minimal/generated_coverage/rc_sweep_020.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05044,examples/ngspice_minimal/generated_coverage/rc_sweep_020.log,.log,61,feb989810d1e5e42305db35120e97cca8fb0206607815c90a008b2a4f50679fd,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05045,examples/ngspice_minimal/generated_coverage/rc_sweep_021.cir,.cir,67,5376ab9a52053589ea58e09d4dc9f4dfca6c766f8bb0f445a8a48b3c898d7084,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05046,examples/ngspice_minimal/generated_coverage/rc_sweep_021.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05047,examples/ngspice_minimal/generated_coverage/rc_sweep_021.log,.log,61,b41be4c1ad3fa86795475f415353faaeaa8d69d25651a5d843ed15efd8f13056,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05048,examples/ngspice_minimal/generated_coverage/rc_sweep_022.cir,.cir,67,42a118681955ac230b08ac927dab214883f8faac747cb42bd44772c7f6c4e689,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05049,examples/ngspice_minimal/generated_coverage/rc_sweep_022.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05050,examples/ngspice_minimal/generated_coverage/rc_sweep_022.log,.log,61,28a77c07da7e4393622db5768fe203c7a37379436395dde17eb5e7dcae73c06b,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05051,examples/ngspice_minimal/generated_coverage/rc_sweep_023.cir,.cir,67,63a20174c61b5b3f45bbc2b9294e20ebeb1463c125884fd78e89a2b9122b0b68,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05052,examples/ngspice_minimal/generated_coverage/rc_sweep_023.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05053,examples/ngspice_minimal/generated_coverage/rc_sweep_023.log,.log,61,f00e4e7a8f4706022f62d3a80b601e75baa88c33f00e9e4e4da7ab102ecde996,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05054,examples/ngspice_minimal/generated_coverage/rc_sweep_024.cir,.cir,67,0bc9b46ecc7e8d28fa485c71662897058956f64098b64aae8175a4d4ebe558ad,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05055,examples/ngspice_minimal/generated_coverage/rc_sweep_024.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05056,examples/ngspice_minimal/generated_coverage/rc_sweep_024.log,.log,61,b3cab7f5c78f778a45c52f0702591fdb4b544de4bbcb82262fcbdc685954ecbc,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05057,examples/ngspice_minimal/generated_coverage/rc_sweep_025.cir,.cir,67,a20cddae0f37c81228c553eec8f15de02099a17fec6fe3dfdd4d10b14453bb6f,input_artifact,ngspice,L1_SOURCE_EXISTS,,source_tree,no,no
F05058,examples/ngspice_minimal/generated_coverage/rc_sweep_025.csv,.csv,26,b27f5d29e00f6cfde7cad492cf3f0ba496facca453eec43903584e5ddd048624,input_artifact,ngspice,L0_METADATA,,source_tree,no,no
F05059,examples/ngspice_minimal/generated_coverage/rc_sweep_025.log,.log,61,20096c1e987a4d4eb86bc08d75a9e0707f7ff18f5fb65fdb06f8041f549ab8e6,raw_log,ngspice,L3_SIMULATION,,source_tree,no,no
F05060,examples/plecs_metadata_only/README.md,.md,108,468c758f5dafdd1443ad0635a168aa0a1fccdc23d6c00cf252245c2ca396e3f4,input_artifact,plecs,L0_METADATA,,source_tree,yes,no
F05061,examples/plecs_metadata_only/export.csv,.csv,23,af6376a05f0a15d87793f778154ebd3de8506121710155ea5f90f31e79af5812,input_artifact,plecs,L0_METADATA,,source_tree,yes,no
F05062,examples/plecs_metadata_only/model.plecs,.plecs,28,b1b9c83c97c6d9e648d2650d1ced0e62dc5804caebcbfc552289c25eaec6b1a6,input_artifact,plecs,L1_SOURCE_EXISTS,,source_tree,yes,no
F05063,examples/plecs_metadata_only/generated_coverage/metadata_model_001.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,input_artifact,plecs,L0_METADATA,,source_tree,no,no
F05064,examples/plecs_metadata_only/generated_coverage/metadata_model_001.plecs,.plecs,31,297f659881e51ca163829b611179312d49c539ede3ab26e01359f725845f5491,input_artifact,plecs,L1_SOURCE_EXISTS,,source_tree,no,no
F05065,examples/plecs_metadata_only/generated_coverage/metadata_model_001.xml,.xml,47,04aa8e9a5109a7a5f15475b02a12b3067297a3b337afcf4983d2b8050ee3e93f,input_artifact,plecs,L0_METADATA,,source_tree,no,no
F05066,examples/plecs_metadata_only/generated_coverage/metadata_model_002.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,input_artifact,plecs,L0_METADATA,,source_tree,no,no
F05067,examples/plecs_metadata_only/generated_coverage/metadata_model_002.plecs,.plecs,31,74d0ed9f8de64fc4da22071a5f4b8d1ee4a56f102d26f95e4c5b1155309c6084,input_artifact,plecs,L1_SOURCE_EXISTS,,source_tree,no,no
F05068,examples/plecs_metadata_only/generated_coverage/metadata_model_002.xml,.xml,47,0fad8f89082f2abccfc2ff125e379d09c43c4291b77bcaddfaabc3376c365fa2,input_artifact,plecs,L0_METADATA,,source_tree,no,no
F05069,examples/plecs_metadata_only/generated_coverage/metadata_model_003.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,input_artifact,plecs,L0_METADATA,,source_tree,no,no
F05070,examples/plecs_metadata_only/generated_coverage/metadata_model_003.plecs,.plecs,31,f2d28b32b2b5c0e016527766654e335f18ff9322ddfb170f91039b3a400163b7,input_artifact,plecs,L1_SOURCE_EXISTS,,source_tree,no,no
F05071,examples/plecs_metadata_only/generated_coverage/metadata_model_003.xml,.xml,47,7bda2a9426368611097dc5ee6ec1c79f7ad7a4fa8cfb89ace7cc16f2a58bacb0,input_artifact,plecs,L0_METADATA,,source_tree,no,no
F05072,examples/plecs_metadata_only/generated_coverage/metadata_model_004.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,input_artifact,plecs,L0_METADATA,,source_tree,no,no
F05073,examples/plecs_metadata_only/generated_coverage/metadata_model_004.plecs,.plecs,31,963c95db21127ab9470c6209a5699e3ad657047e7b84e09336b2050455866815,input_artifact,plecs,L1_SOURCE_EXISTS,,source_tree,no,no
F05074,examples/plecs_metadata_only/generated_coverage/metadata_model_004.xml,.xml,47,d4552883a97d16636badd1a43958466af7dc95b7d00f6597e6fe8cebb1928287,input_artifact,plecs,L0_METADATA,,source_tree,no,no
F05075,examples/plecs_metadata_only/generated_coverage/metadata_model_005.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,input_artifact,plecs,L0_METADATA,,source_tree,no,no
