artifact_id,phase,artifact_type,relative_path,source_role,evidence_layer,claim_supported,claim_status,replay_required,replay_command_or_na,hash_or_version,paper_target,unsupported_boundary
P8-0089,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__nominal__08.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:98d2b0bec3c0310f75966ca3381405ad0c5284bf9b08147facd3ca395064ad11,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0090,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__nominal__08__1000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:98d2b0bec3c0310f75966ca3381405ad0c5284bf9b08147facd3ca395064ad11,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0091,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__nominal__08__10000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:4e3daaa66acb621be8e426c15c72e0cbde25801ab3e7a9c52f1a3e7655233291,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0092,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__nominal__08__5000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:ed7c14aad62d8a5b780e46e5922cc78bb83ebb6534fd9a75f22c7f469bcae04c,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0093,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__nominal__09.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:752bf85241a2268b23db8176e0701903ccddec431207563d0a354cf19f1c2fb0,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0094,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__nominal__09__1000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:752bf85241a2268b23db8176e0701903ccddec431207563d0a354cf19f1c2fb0,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0095,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__nominal__09__10000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:a00d17f689e8a956577660a53666fa897a354f48391b067383a4738cb871d528,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0096,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__nominal__09__5000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:daa587b998b496d1049d16b75c8b60183bd559e6a6306b1f3350a1c38c0cb133,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0097,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__00.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:0f65e2d15e7a66967399f4041de234f3df1cd911c89d0cd369ddc85047820e07,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0098,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__00__1000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:0f65e2d15e7a66967399f4041de234f3df1cd911c89d0cd369ddc85047820e07,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0099,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__00__10000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:3e3a7390d500ba4729509b7bddcb943ba3f5867cf2dfd713ab760236a88c0b9a,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0100,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__00__5000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:d5d9b101ac73fe2ba867207dd6cb9b45d91e2470be95fc78a89597eb7b4500a6,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0101,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__01.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:c4c7444f0111c22f29e81d2b6170ecd094c2ac8d11c3e68e37d362966e44fc05,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0102,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__01__1000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:c4c7444f0111c22f29e81d2b6170ecd094c2ac8d11c3e68e37d362966e44fc05,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0103,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__01__10000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:d68e248c95c2d17bc13af5b18b97a86bd41b808bae5bd6647459bac2de2078af,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0104,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__01__5000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:f64a49c2d2ee75be8bdcc8994cacdd973718feb24239bfc15cdf2b1928cc5fc7,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0105,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__02.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:579a61b9de8165826acf44811b7821ee755052aefc0396eb8961093ce1635cf1,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0106,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__02__1000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:579a61b9de8165826acf44811b7821ee755052aefc0396eb8961093ce1635cf1,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0107,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__02__10000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:da8ff7630903c6e6ef554aba4f65a1694bf88547d507b70818f233edeb7a43c7,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0108,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__02__5000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:275e0fa702561fe347a12b3024fc6c4d0a9f3bec227490a60f23a3ff9d9928f7,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0109,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__03.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:7f3e82bcedb37a8336b9c4f4d4be3710ed51d25239ca3d4bd23b8376fadcf668,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0110,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__03__1000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:7f3e82bcedb37a8336b9c4f4d4be3710ed51d25239ca3d4bd23b8376fadcf668,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0111,Phase8,spice_netlist,circuit_fault_bench_phase8_active_filter_external_gate/outputs/netlists/mfb_active_highpass__open_fault__03__10000.cir,generated_spice_netlist,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:56cf05b73dcb315e79606ab9ebf5774f16dc7797bf809cf9cdf99972a6fa7267,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
