artifact_id,path,tool,artifact_type,expected_evidence_level,dataset_split,evaluation_group,supported_positive_claims,allowed_claims,forbidden_claims
SYNTH-RPT-0023,synth/yosys_report_23.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0024,synth/yosys_report_24.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0025,synth/yosys_report_25.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0026,synth/yosys_report_26.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0027,synth/yosys_report_27.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0028,synth/yosys_report_28.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0029,synth/yosys_report_29.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0030,synth/yosys_report_30.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0031,synth/yosys_report_31.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0032,synth/yosys_report_32.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0033,synth/yosys_report_33.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0034,synth/yosys_report_34.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0035,synth/yosys_report_35.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0036,synth/yosys_report_36.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0037,synth/yosys_report_37.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0038,synth/yosys_report_38.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0039,synth/yosys_report_39.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0040,synth/yosys_report_40.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0041,synth/yosys_report_41.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0042,synth/yosys_report_42.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0043,synth/yosys_report_43.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0044,synth/yosys_report_44.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0045,synth/yosys_report_45.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0046,synth/yosys_report_46.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0047,synth/yosys_report_47.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0048,synth/yosys_report_48.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0049,synth/yosys_report_49.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0050,synth/yosys_report_50.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0051,synth/yosys_report_51.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0052,synth/yosys_report_52.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0053,synth/yosys_report_53.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0054,synth/yosys_report_54.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0055,synth/yosys_report_55.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0056,synth/yosys_report_56.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0057,synth/yosys_report_57.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0058,synth/yosys_report_58.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0059,synth/yosys_report_59.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-RPT-0060,synth/yosys_report_60.rpt,Yosys,synthesis reports,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis reports is recorded,claims above the recorded software evidence level
SYNTH-JSON-0001,synth/yosys_netlist_1.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0002,synth/yosys_netlist_2.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0003,synth/yosys_netlist_3.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0004,synth/yosys_netlist_4.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0005,synth/yosys_netlist_5.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0006,synth/yosys_netlist_6.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0007,synth/yosys_netlist_7.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0008,synth/yosys_netlist_8.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0009,synth/yosys_netlist_9.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0010,synth/yosys_netlist_10.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0011,synth/yosys_netlist_11.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0012,synth/yosys_netlist_12.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0013,synth/yosys_netlist_13.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0014,synth/yosys_netlist_14.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0015,synth/yosys_netlist_15.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0016,synth/yosys_netlist_16.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0017,synth/yosys_netlist_17.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0018,synth/yosys_netlist_18.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0019,synth/yosys_netlist_19.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0020,synth/yosys_netlist_20.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0021,synth/yosys_netlist_21.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0022,synth/yosys_netlist_22.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0023,synth/yosys_netlist_23.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0024,synth/yosys_netlist_24.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0025,synth/yosys_netlist_25.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0026,synth/yosys_netlist_26.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0027,synth/yosys_netlist_27.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0028,synth/yosys_netlist_28.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0029,synth/yosys_netlist_29.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0030,synth/yosys_netlist_30.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
SYNTH-JSON-0031,synth/yosys_netlist_31.json,Yosys,synthesis JSON outputs,L4_SYNTHESIS,holdout,policy_development_tool,yes,synthesis JSON outputs is recorded,claims above the recorded software evidence level
